Unemployment,Income inequality,FIPS,Air pollution - particulate matter,State,Population that is not proficient in English
0.077,,48395,8.83,TX,0.035
0.066,5.326,48395,8.83,TX,0.026
0.062,,48397,9.95,TX,0.032
0.058,3.492,48397,9.95,TX,0.027
0.062,,48399,9.71,TX,0.03
0.058,4.666,48399,9.71,TX,0.026
0.062,,48401,9.75,TX,0.03
0.061,4.66,48401,9.75,TX,0.034
0.153,,48403,9.4,TX,0.006
0.134,4.338,48403,9.4,TX,0.004
0.105,,48405,9.33,TX,0.004
0.101,4.466,48405,9.33,TX,0.002
0.08,,48407,8.82,TX,0.015
0.073,5.157,48407,8.82,TX,0.009
0.076,,48409,8.58,TX,0.043
0.075,4.725,48409,8.58,TX,0.041
0.078,,48411,9.27,TX,0.022
0.073,4.248,48411,9.27,TX,0.026
0.044,,48413,10.01,TX,0.045
0.039,9.649,48413,10.01,TX,0.059
0.043,,48415,9.51,TX,0.039
0.039,4.974,48415,9.51,TX,0.045
0.029,,48417,9.63,TX,0.012
0.028,4.903,48417,9.63,TX,0.011
0.065,,48419,9.73,TX,0.049
0.068,4.805,48419,9.73,TX,0.05
0.047,3.521,48421,10.94,TX,0.08
0.07,,48423,9.75,TX,0.044
0.065,4.676,48423,9.75,TX,0.04
0.06,,48425,9.54,TX,0.054
0.05,5.213,48425,9.54,TX,0.036
0.15,,48427,8.56,TX,0.294
0.154,4.761,48427,8.56,TX,0.297
0.057,,48429,9.67,TX,0.038
0.051,4.916,48429,9.67,TX,0.032
0.032,,48435,9.88,TX,0.098
0.03,4.164,48435,9.88,TX,0.084
0.057,,48437,9.45,TX,0.055
0.084,5.0,48437,9.45,TX,0.041
0.066,,48439,9.82,TX,0.071
0.061,4.458,48439,9.82,TX,0.069
0.053,,48441,9.63,TX,0.023
0.049,4.523,48441,9.63,TX,0.023
0.066,,48445,9.26,TX,0.063
0.061,4.037,48445,9.26,TX,0.054
0.071,,48449,10.35,TX,0.119
0.071,3.925,48449,10.35,TX,0.127
0.053,,48451,9.99,TX,0.038
0.051,4.602,48451,9.99,TX,0.037
0.057,,48453,8.77,TX,0.087
0.051,4.859,48453,8.77,TX,0.084
0.079,,48455,8.83,TX,0.018
0.07,3.92,48455,8.83,TX,0.015
0.1,,48457,9.19,TX,0.006
0.097,4.135,48457,9.19,TX,0.006
0.058,,48459,10.24,TX,0.012
0.057,4.493,48459,10.24,TX,0.015
0.034,,48461,10.79,TX,0.081
0.033,5.163,48461,10.79,TX,0.084
0.08,,48463,8.77,TX,0.064
0.071,5.139,48463,8.77,TX,0.071
0.076,,48465,10.28,TX,0.164
0.073,4.934,48465,10.28,TX,0.164
0.064,,48467,9.8,TX,0.012
0.06,4.463,48467,9.8,TX,0.015
0.054,,48469,8.66,TX,0.029
0.051,4.581,48469,8.66,TX,0.028
0.067,,48471,8.68,TX,0.017
0.064,6.245,48471,8.68,TX,0.022
0.07,,48473,8.64,TX,0.05
0.064,4.778,48473,8.64,TX,0.042
0.045,,48475,11.12,TX,0.065
0.043,5.501,48475,11.12,TX,0.068
0.051,,48477,8.68,TX,0.023
0.05,4.22,48477,8.68,TX,0.018
0.071,,48479,8.28,TX,0.262
0.067,5.386,48479,8.28,TX,0.249
0.068,,48481,8.69,TX,0.055
0.06,5.239,48481,8.69,TX,0.052
0.036,,48483,9.89,TX,0.072
0.036,4.922,48483,9.89,TX,0.055
0.063,,48485,9.82,TX,0.022
0.061,4.261,48485,9.82,TX,0.021
0.046,,48487,9.77,TX,0.026
0.044,4.446,48487,9.77,TX,0.024
0.14,,48489,8.66,TX,0.125
0.138,7.298,48489,8.66,TX,0.117
0.059,,48491,8.88,TX,0.033
0.053,3.47,48491,8.88,TX,0.033
0.059,,48493,8.46,TX,0.022
0.057,4.169,48493,8.46,TX,0.019
0.047,,48495,10.61,TX,0.119
0.044,4.689,48495,10.61,TX,0.114
0.063,,48497,9.87,TX,0.032
0.059,3.943,48497,9.87,TX,0.026
0.072,,48499,10.03,TX,0.018
0.066,4.053,48499,10.03,TX,0.013
0.035,,48501,9.19,TX,0.154
0.035,4.304,48501,9.19,TX,0.145
0.05,,48503,9.74,TX,0.033
0.046,4.868,48503,9.74,TX,0.027
0.065,,48505,8.42,TX,0.242
0.062,5.822,48505,8.42,TX,0.237
0.141,,48507,8.6,TX,0.151
0.147,6.573,48507,8.6,TX,0.144
0.059,,49001,11.7,UT,0.016
0.041,4.59,49001,11.7,UT,0.015
0.069,,49003,11.78,UT,0.01
0.051,3.268,49003,11.78,UT,0.01
0.044,,49005,11.29,UT,0.024
0.036,3.793,49005,11.29,UT,0.023
0.071,,49007,11.89,UT,0.007
0.059,4.774,49007,11.89,UT,0.008
0.053,,49011,12.29,UT,0.011
0.042,3.307,49011,12.29,UT,0.009
0.041,,49013,12.05,UT,0.009
0.035,3.907,49013,12.05,UT,0.01
0.077,,49015,11.37,UT,0.013
0.06,3.065,49015,11.37,UT,0.013
0.105,,49017,9.14,UT,0.001
0.094,3.67,49017,9.14,UT,0.004
0.088,,49019,11.42,UT,0.025
0.075,3.834,49019,11.42,UT,0.006
0.074,,49021,11.15,UT,0.017
0.054,4.264,49021,11.15,UT,0.013
0.069,,49023,12.69,UT,0.003
0.052,3.351,49023,12.69,UT,0.008
0.072,,49025,9.11,UT,0.001
0.054,3.214,49025,9.11,UT,0.001
0.049,,49027,12.39,UT,0.043
0.039,4.369,49027,12.39,UT,0.045
0.053,,49029,11.92,UT,0.004
0.039,2.63,49029,11.92,UT,0.003
0.06,,49031,10.77,UT,0.008
0.05,4.371,49031,10.77,UT,0.008
0.055,,49035,12.55,UT,0.042
0.042,3.985,49035,12.55,UT,0.038
0.107,,49037,9.11,UT,0.064
0.093,6.25,49037,9.11,UT,0.051
0.075,,49039,12.05,UT,0.02
0.058,4.018,49039,12.05,UT,0.016
0.064,,49041,11.36,UT,0.01
0.052,4.22,49041,11.36,UT,0.008
0.053,,49043,12.0,UT,0.032
0.039,4.351,49043,12.0,UT,0.03
0.063,,49045,13.11,UT,0.013
0.052,3.286,49045,13.11,UT,0.012
0.039,,49047,12.33,UT,0.004
0.036,3.744,49047,12.33,UT,0.008
0.055,,49049,12.36,UT,0.02
0.043,3.8,49049,12.36,UT,0.019
0.069,,49051,12.14,UT,0.022
0.051,3.452,49051,12.14,UT,0.025
0.07,,49053,11.12,UT,0.021
0.051,3.678,49053,11.12,UT,0.021
0.12,,49055,9.96,UT,0.021
0.118,4.397,49055,9.96,UT,0.014
0.066,,49057,11.87,UT,0.033
0.052,3.62,49057,11.87,UT,0.032
0.069,,51001,12.0,VA,0.033
0.065,5.396,51001,12.0,VA,0.034
0.048,,51003,12.77,VA,0.023
0.046,4.738,51003,12.77,VA,0.019
0.046,,51510,12.65,VA,0.056
0.041,4.029,51510,12.65,VA,0.057
0.074,,51005,13.07,VA,0.005
0.074,4.783,51005,13.07,VA,0.006
0.057,,51007,12.45,VA,0.008
0.055,3.765,51007,12.45,VA,0.006
0.069,,51009,12.83,VA,0.007
0.063,4.255,51009,12.83,VA,0.01
0.072,,51011,12.69,VA,0.0
0.062,4.723,51011,12.69,VA,0.001
0.036,,51013,12.65,VA,0.036
0.036,3.963,51013,12.65,VA,0.035
0.055,,51015,12.92,VA,0.006
0.05,3.635,51015,12.92,VA,0.006
0.052,,51017,13.05,VA,0.005
0.05,3.778,51017,13.05,VA,0.004
0.058,,51019,12.86,VA,0.003
0.056,3.875,51019,12.86,VA,0.002
0.086,,51515,12.87,VA,0.002
0.081,6.192,51515,12.87,VA,0.002
0.059,,51021,12.99,VA,0.001
0.059,4.122,51021,12.99,VA,0.002
0.054,,51023,12.99,VA,0.001
0.052,3.662,51023,12.99,VA,0.0
0.08,,51520,13.02,VA,0.004
0.078,4.174,51520,13.02,VA,0.003
0.106,,51025,12.22,VA,0.005
0.1,4.742,51025,12.22,VA,0.005
0.078,,51027,12.98,VA,0.005
0.098,4.975,51027,12.98,VA,0.003
0.078,,51029,12.67,VA,0.002
0.072,4.673,51029,12.67,VA,0.005
0.073,,51530,12.91,VA,0.003
0.061,4.234,51530,12.91,VA,0.003
0.06,,51031,12.71,VA,0.002
0.059,4.398,51031,12.71,VA,0.003
0.071,,51033,12.49,VA,0.004
0.067,3.779,51033,12.49,VA,0.003
0.084,,51035,12.93,VA,0.006
0.081,4.102,51035,12.93,VA,0.009
0.077,,51036,12.23,VA,0.001
0.061,4.17,51036,12.23,VA,0.001
0.085,,51037,12.53,VA,0.003
0.079,4.324,51037,12.53,VA,0.002
0.059,,51540,12.76,VA,0.029
0.049,6.991,51540,12.76,VA,0.025
0.06,,51550,11.75,VA,0.01
0.057,3.868,51550,11.75,VA,0.008
0.057,,51041,12.37,VA,0.023
0.055,3.64,51041,12.37,VA,0.022
0.051,,51043,12.89,VA,0.01
0.045,3.884,51043,12.89,VA,0.005
0.068,,51570,12.29,VA,0.013
0.06,3.513,51570,12.29,VA,0.016
0.095,,51580,13.06,VA,0.0
0.09,4.145,51580,13.06,VA,0.0
0.068,,51045,13.06,VA,0.001
0.067,3.558,51045,13.06,VA,0.0
0.064,,51047,12.74,VA,0.017
0.059,3.766,51047,12.74,VA,0.017
0.068,,51049,12.58,VA,0.0
0.063,4.025,51049,12.58,VA,0.0
0.106,,51590,12.62,VA,0.01
0.095,4.977,51590,12.62,VA,0.009
0.092,,51051,12.98,VA,0.002
0.1,4.616,51051,12.98,VA,0.002
0.065,,51053,12.27,VA,0.003
0.069,3.696,51053,12.27,VA,0.003
0.116,,51595,12.1,VA,0.013
0.102,7.596,51595,12.1,VA,0.008
0.077,,51057,12.39,VA,0.01
0.068,4.01,51057,12.39,VA,0.01
0.042,,51059,12.69,VA,0.069
0.043,3.789,51059,12.69,VA,0.067
0.062,,51600,12.7,VA,0.048
0.039,4.023,51600,12.7,VA,0.057
0.068,,51610,12.68,VA,0.031
0.039,4.261,51610,12.68,VA,0.024
0.047,,51061,12.77,VA,0.01
0.046,3.759,51061,12.77,VA,0.011
0.062,,51063,12.96,VA,0.007
0.061,3.982,51063,12.96,VA,0.013
0.047,,51065,12.66,VA,0.002
0.044,3.642,51065,12.66,VA,0.002
0.059,,51067,12.86,VA,0.01
0.055,4.355,51067,12.86,VA,0.005
0.102,,51620,11.91,VA,0.0
0.086,4.789,51620,11.91,VA,0.0
0.053,,51069,12.96,VA,0.018
0.05,3.742,51069,12.96,VA,0.013
0.085,,51630,12.58,VA,0.032
0.056,5.052,51630,12.58,VA,0.026
0.087,,51640,12.93,VA,0.036
0.085,4.631,51640,12.93,VA,0.038
0.069,,51071,13.03,VA,0.007
0.067,4.265,51071,13.03,VA,0.006
0.054,,51073,12.13,VA,0.002
0.051,3.602,51073,12.13,VA,0.001
0.049,,51075,12.57,VA,0.003
0.046,4.028,51075,12.57,VA,0.004
0.092,,51077,12.95,VA,0.005
0.097,4.108,51077,12.95,VA,0.001
0.049,,51079,12.82,VA,0.02
0.041,3.265,51079,12.82,VA,0.019
0.093,,51081,12.1,VA,0.007
0.091,4.34,51081,12.1,VA,0.005
0.094,,51083,12.53,VA,0.005
0.092,4.899,51083,12.53,VA,0.007
0.078,,51650,11.93,VA,0.01
0.07,4.268,51650,11.93,VA,0.011
0.055,,51085,12.48,VA,0.007
0.05,3.85,51085,12.48,VA,0.006
0.068,,51660,12.93,VA,0.064
0.062,5.252,51660,12.93,VA,0.069
0.056,,51087,12.39,VA,0.028
0.054,4.042,51087,12.39,VA,0.028
0.099,,51089,12.79,VA,0.014
0.091,4.092,51089,12.79,VA,0.016
0.087,,51670,12.26,VA,0.004
0.085,4.423,51670,12.26,VA,0.005
0.06,,51093,11.95,VA,0.011
0.056,4.538,51093,11.95,VA,0.01
0.051,,51095,12.14,VA,0.012
0.052,3.792,51095,12.14,VA,0.011
0.07,,51099,12.52,VA,0.001
0.063,3.848,51099,12.52,VA,0.001
0.063,,51101,12.35,VA,0.006
0.057,3.164,51101,12.35,VA,0.006
0.068,,51097,12.31,VA,0.017
0.063,3.076,51097,12.31,VA,0.023
0.082,,51103,12.22,VA,0.001
0.077,5.039,51103,12.22,VA,0.002
0.083,,51105,13.07,VA,0.003
0.091,4.727,51105,13.07,VA,0.003
0.114,,51678,12.93,VA,0.012
0.101,6.069,51678,12.93,VA,0.016
0.042,,51107,12.82,VA,0.048
0.042,3.184,51107,12.82,VA,0.045
0.064,,51109,12.63,VA,0.007
0.059,4.175,51109,12.63,VA,0.006
0.084,,51111,12.4,VA,0.012
0.081,4.619,51111,12.4,VA,0.012
0.076,,51680,12.81,VA,0.009
0.071,5.549,51680,12.81,VA,0.008
0.047,,51113,12.8,VA,0.001
0.043,4.608,51113,12.8,VA,0.0
0.05,,51685,12.7,VA,0.115
0.047,3.333,51685,12.7,VA,0.119
0.063,,51683,12.7,VA,0.137
0.051,3.831,51683,12.7,VA,0.12
0.16,,51690,12.78,VA,0.011
0.121,5.783,51690,12.78,VA,0.006
0.054,,51115,12.11,VA,0.001
0.048,4.192,51115,12.11,VA,0.001
0.098,,51117,12.34,VA,0.007
0.099,4.567,51117,12.34,VA,0.005
0.063,,51119,12.21,VA,0.004
0.058,4.558,51119,12.21,VA,0.001
0.061,,51121,13.01,VA,0.007
0.055,5.993,51121,13.01,VA,0.009
0.054,,51125,12.79,VA,0.001
0.052,4.712,51125,12.79,VA,0.001
0.056,,51127,12.27,VA,0.007
0.053,3.343,51127,12.27,VA,0.007
0.072,,51700,11.99,VA,0.019
0.066,4.09,51700,11.99,VA,0.022
0.079,,51710,11.83,VA,0.015
0.07,4.634,51710,11.83,VA,0.015
0.088,,51131,12.02,VA,0.025
0.077,6.995,51131,12.02,VA,0.023
0.085,,51133,12.23,VA,0.002
0.078,3.823,51133,12.23,VA,0.002
0.067,,51720,13.01,VA,0.009
0.087,5.276,51720,13.01,VA,0.016
0.072,,51135,12.42,VA,0.004
0.068,4.528,51135,12.42,VA,0.006
0.066,,51137,12.7,VA,0.008
0.06,4.107,51137,12.7,VA,0.01
0.101,,51139,12.88,VA,0.003
0.094,4.378,51139,12.88,VA,0.002
0.08,,51141,12.89,VA,0.003
0.074,4.06,51141,12.89,VA,0.005
0.113,,51730,12.25,VA,0.007
0.1,4.623,51730,12.25,VA,0.008
0.073,,51143,12.68,VA,0.008
0.069,4.299,51143,12.68,VA,0.008
0.054,,51735,11.98,VA,0.009
0.049,3.857,51735,11.98,VA,0.006
0.083,,51740,11.83,VA,0.004
0.075,4.282,51740,11.83,VA,0.004
0.054,,51145,12.52,VA,0.005
0.049,3.811,51145,12.52,VA,0.004
0.087,,51147,12.55,VA,0.003
0.09,5.155,51147,12.55,VA,0.004
0.065,,51149,12.21,VA,0.008
0.062,3.344,51149,12.21,VA,0.008
0.049,,51153,12.7,VA,0.06
0.049,3.494,51153,12.7,VA,0.06
0.065,,51155,12.98,VA,0.004
0.071,4.222,51155,12.98,VA,0.004
0.077,,51750,12.99,VA,0.029
0.071,6.689,51750,12.99,VA,0.012
0.05,,51157,12.83,VA,0.01
0.045,4.862,51157,12.83,VA,0.01
0.087,,51159,12.35,VA,0.019
0.085,4.606,51159,12.35,VA,0.022
0.085,,51760,12.39,VA,0.03
0.069,5.886,51760,12.39,VA,0.028
0.052,,51161,12.99,VA,0.011
0.052,3.606,51161,12.99,VA,0.011
0.073,,51770,12.95,VA,0.028
0.067,4.632,51770,12.95,VA,0.029
0.059,,51163,12.94,VA,0.003
0.052,4.153,51163,12.94,VA,0.002
0.053,,51165,12.94,VA,0.019
0.048,3.88,51165,12.94,VA,0.02
0.088,,51167,12.99,VA,0.002
0.087,5.118,51167,12.99,VA,0.002
0.059,,51775,12.98,VA,0.015
0.058,3.983,51775,12.98,VA,0.018
0.084,,51169,13.04,VA,0.004
0.074,4.724,51169,13.04,VA,0.003
0.066,,51171,12.94,VA,0.017
0.059,4.221,51171,12.94,VA,0.014
0.088,,51173,12.98,VA,0.004
0.084,4.396,51173,12.98,VA,0.004
0.071,,51175,11.98,VA,0.001
0.07,4.324,51175,11.98,VA,0.001
0.05,,51177,12.6,VA,0.014
0.052,3.679,51177,12.6,VA,0.014
0.049,,51179,12.62,VA,0.016
0.051,3.404,51179,12.62,VA,0.015
0.064,,51790,12.9,VA,0.004
0.056,5.115,51790,12.9,VA,0.003
0.068,,51800,11.84,VA,0.004
0.061,3.996,51800,11.84,VA,0.003
0.073,,51181,12.08,VA,0.003
0.07,3.952,51181,12.08,VA,0.0
0.083,,51183,12.11,VA,0.006
0.079,4.578,51183,12.11,VA,0.005
0.07,,51185,12.99,VA,0.002
0.07,4.912,51185,12.99,VA,0.002
0.056,,51810,11.76,VA,0.012
0.053,3.57,51810,11.76,VA,0.012
0.059,,51187,12.88,VA,0.012
0.056,4.53,51187,12.88,VA,0.008
0.071,,51191,13.0,VA,0.002
0.069,4.132,51191,13.0,VA,0.003
0.069,,51820,12.85,VA,0.007
0.061,4.557,51820,12.85,VA,0.006
0.075,,51193,12.39,VA,0.014
0.07,4.446,51193,12.39,VA,0.015
0.134,,51830,12.1,VA,0.01
0.083,4.243,51830,12.1,VA,0.012
0.068,,51840,12.93,VA,0.075
0.054,4.869,51840,12.93,VA,0.064
0.077,,51195,13.0,VA,0.006
0.088,5.328,51195,13.0,VA,0.005
0.067,,51197,12.97,VA,0.003
0.07,4.333,51197,12.97,VA,0.004
0.051,,51199,12.07,VA,0.01
0.051,3.669,51199,12.07,VA,0.009
0.046,,50001,10.83,VT,0.006
0.041,4.132,50001,10.83,VT,0.007
0.059,,50003,10.77,VT,0.003
0.051,4.238,50003,10.77,VT,0.003
0.064,,50005,10.67,VT,0.002
0.053,4.596,50005,10.67,VT,0.003
0.04,,50007,10.89,VT,0.012
0.035,4.485,50007,10.89,VT,0.011
0.072,,50009,10.67,VT,0.01
0.058,3.92,50009,10.67,VT,0.008
0.047,,50011,10.94,VT,0.005
0.043,4.105,50011,10.94,VT,0.003
0.059,,50013,11.0,VT,0.002
0.048,3.725,50013,11.0,VT,0.003
0.056,,50015,10.81,VT,0.005
0.049,4.369,50015,10.81,VT,0.003
0.049,,50017,10.6,VT,0.003
0.042,3.872,50017,10.6,VT,0.002
0.073,,50019,10.81,VT,0.003
0.062,4.392,50019,10.81,VT,0.002
0.06,,50021,10.74,VT,0.002
0.051,4.291,50021,10.74,VT,0.002
0.048,,50023,10.72,VT,0.002
0.043,4.013,50023,10.72,VT,0.002
0.05,,50025,10.64,VT,0.004
0.045,4.22,50025,10.64,VT,0.004
0.045,,50027,10.59,VT,0.003
0.04,4.468,50027,10.59,VT,0.003
0.088,,53001,11.19,WA,0.192
0.085,3.569,53001,11.19,WA,0.206
0.088,,53003,10.57,WA,0.005
0.072,4.069,53003,10.57,WA,0.005
0.087,,53005,10.44,WA,0.037
0.083,4.35,53005,10.44,WA,0.038
0.077,,53007,11.24,WA,0.06
0.073,4.235,53007,11.24,WA,0.058
0.099,,53009,11.38,WA,0.008
0.092,4.233,53009,11.38,WA,0.006
0.104,,53011,9.86,WA,0.03
0.096,3.905,53011,9.86,WA,0.03
0.102,,53013,10.65,WA,0.004
0.101,5.056,53013,10.65,WA,0.01
0.109,,53015,10.09,WA,0.013
0.101,4.561,53015,10.09,WA,0.013
0.075,,53017,11.23,WA,0.079
0.07,3.5,53017,11.23,WA,0.082
0.13,,53019,11.35,WA,0.009
0.117,4.862,53019,11.35,WA,0.012
0.094,,53021,10.79,WA,0.17
0.093,4.009,53021,10.79,WA,0.163
0.078,,53023,10.75,WA,0.002
0.077,3.598,53023,10.75,WA,0.001
0.094,,53025,11.1,WA,0.131
0.088,4.057,53025,11.1,WA,0.129
0.125,,53027,10.71,WA,0.024
0.118,4.342,53027,10.71,WA,0.026
0.082,,53029,11.41,WA,0.005
0.077,3.765,53029,11.41,WA,0.006
0.094,,53031,11.16,WA,0.004
0.09,4.488,53031,11.16,WA,0.005
0.068,,53033,10.99,WA,0.05
0.052,4.621,53033,10.99,WA,0.049
0.074,,53035,11.04,WA,0.013
0.068,3.933,53035,11.04,WA,0.012
0.083,,53037,10.91,WA,0.015
0.074,5.751,53037,10.91,WA,0.014
0.096,,53039,10.03,WA,0.03
0.093,3.597,53039,10.03,WA,0.031
0.124,,53041,10.35,WA,0.026
0.112,4.103,53041,10.35,WA,0.027
0.077,,53043,11.27,WA,0.002
0.076,4.385,53043,11.27,WA,0.003
0.104,,53045,10.87,WA,0.027
0.097,4.284,53045,10.87,WA,0.026
0.092,,53047,11.46,WA,0.053
0.087,4.26,53047,11.46,WA,0.054
0.113,,53049,10.28,WA,0.026
0.106,4.524,53049,10.28,WA,0.029
0.116,,53051,11.37,WA,0.004
0.115,4.941,53051,11.37,WA,0.005
0.089,,53053,10.64,WA,0.028
0.081,4.041,53053,10.64,WA,0.028
0.062,,53055,11.68,WA,0.012
0.059,4.326,53055,11.68,WA,0.013
0.092,,53057,11.59,WA,0.035
0.083,4.002,53057,11.59,WA,0.028
0.108,,53059,10.06,WA,0.009
0.107,5.103,53059,10.06,WA,0.011
0.078,,53061,11.34,WA,0.037
0.058,3.868,53061,11.34,WA,0.036
0.086,,53063,11.27,WA,0.015
0.079,4.583,53063,11.27,WA,0.015
0.115,,53065,11.34,WA,0.006
0.109,4.117,53065,11.34,WA,0.005
0.078,,53067,10.53,WA,0.016
0.07,4.055,53067,10.53,WA,0.017
0.122,,53069,10.12,WA,0.0
0.11,4.325,53069,10.12,WA,0.0
0.072,,53071,10.54,WA,0.053
0.07,4.807,53071,10.54,WA,0.054
0.075,,53073,11.75,WA,0.023
0.069,4.78,53073,11.75,WA,0.024
0.063,,53075,11.14,WA,0.01
0.062,7.498,53075,11.14,WA,0.012
0.098,,53077,10.47,WA,0.115
0.092,4.323,53077,10.47,WA,0.116
0.099,,55001,11.77,WI,0.007
0.099,3.422,55001,11.77,WI,0.01
0.087,,55003,10.93,WI,0.003
0.09,4.273,55003,10.93,WI,0.002
0.076,,55005,11.51,WI,0.007
0.073,3.825,55005,11.51,WI,0.01
0.103,,55007,10.98,WI,0.003
0.102,4.038,55007,10.98,WI,0.003
0.063,,55009,11.26,WI,0.023
0.06,4.107,55009,11.26,WI,0.022
0.057,,55011,11.88,WI,0.009
0.06,4.323,55011,11.88,WI,0.01
0.08,,55013,11.58,WI,0.003
0.078,4.219,55013,11.58,WI,0.003
0.054,,55015,11.53,WI,0.016
0.053,3.394,55015,11.53,WI,0.015
0.065,,55017,11.49,WI,0.005
0.067,3.801,55017,11.49,WI,0.004
0.071,,55019,11.52,WI,0.01
0.069,3.849,55019,11.52,WI,0.009
0.067,,55021,11.93,WI,0.005
0.062,3.452,55021,11.93,WI,0.007
0.076,,55023,11.84,WI,0.003
0.074,4.176,55023,11.84,WI,0.003
0.047,,55025,12.02,WI,0.018
0.046,4.3,55025,12.02,WI,0.021
0.073,,55027,11.97,WI,0.008
0.072,3.534,55027,11.97,WI,0.007
0.093,,55029,10.98,WI,0.008
0.09,3.661,55029,10.98,WI,0.007
0.064,,55031,11.23,WI,0.003
0.062,4.148,55031,11.23,WI,0.003
0.059,,55033,11.71,WI,0.006
0.058,4.177,55033,11.71,WI,0.007
0.059,,55035,11.64,WI,0.009
0.057,4.639,55035,11.64,WI,0.009
0.073,,55037,10.54,WI,0.0
0.082,3.706,55037,10.54,WI,0.0
0.066,,55039,11.78,WI,0.011
0.063,3.727,55039,11.78,WI,0.012
0.095,,55041,10.7,WI,0.002
0.096,4.134,55041,10.7,WI,0.003
0.058,,55043,11.76,WI,0.005
0.058,3.929,55043,11.76,WI,0.005
0.064,,55045,12.05,WI,0.008
0.059,3.9,55045,12.05,WI,0.005
0.076,,55047,11.79,WI,0.013
0.082,3.689,55047,11.79,WI,0.013
0.062,,55049,11.9,WI,0.005
0.062,3.86,55049,11.9,WI,0.004
0.116,,55051,10.81,WI,0.002
0.122,4.426,55051,10.81,WI,0.001
0.077,,55053,11.74,WI,0.006
0.076,3.926,55053,11.74,WI,0.004
0.073,,55055,12.16,WI,0.014
0.07,3.865,55055,12.16,WI,0.013
0.087,,55057,11.83,WI,0.007
0.087,3.881,55057,11.83,WI,0.005
0.082,,55059,12.6,WI,0.019
0.079,4.501,55059,12.6,WI,0.018
0.061,,55061,11.23,WI,0.009
0.063,3.913,55061,11.23,WI,0.007
0.053,,55063,11.95,WI,0.01
0.052,4.314,55063,11.95,WI,0.01
0.056,,55065,11.9,WI,0.016
0.055,3.807,55065,11.9,WI,0.014
0.087,,55067,10.94,WI,0.002
0.086,4.138,55067,10.94,WI,0.002
0.095,,55069,11.04,WI,0.002
0.088,4.06,55069,11.04,WI,0.002
0.076,,55071,11.48,WI,0.01
0.073,3.83,55071,11.48,WI,0.009
0.072,,55073,11.28,WI,0.014
0.067,3.923,55073,11.28,WI,0.016
0.08,,55075,10.7,WI,0.006
0.079,4.312,55075,10.7,WI,0.005
0.087,,55077,11.81,WI,0.005
0.084,3.812,55077,11.81,WI,0.004
0.153,,55078,11.03,WI,0.009
0.141,5.264,55078,11.03,WI,0.009
0.084,,55079,12.32,WI,0.037
0.083,4.953,55079,12.32,WI,0.038
0.067,,55081,11.87,WI,0.013
0.065,3.726,55081,11.87,WI,0.012
0.079,,55083,10.94,WI,0.004
0.074,3.955,55083,10.94,WI,0.005
0.089,,55085,10.85,WI,0.003
0.088,4.148,55085,10.85,WI,0.002
0.065,,55087,11.35,WI,0.014
0.064,3.798,55087,11.35,WI,0.014
0.057,,55089,12.02,WI,0.006
0.055,4.043,55089,12.02,WI,0.006
0.056,,55091,11.88,WI,0.007
0.057,4.231,55091,11.88,WI,0.007
0.053,,55093,12.0,WI,0.003
0.049,3.981,55093,12.0,WI,0.002
0.08,,55095,11.79,WI,0.005
0.073,3.79,55095,11.79,WI,0.005
0.066,,55097,11.46,WI,0.01
0.065,4.254,55097,11.46,WI,0.009
0.069,,55099,11.05,WI,0.002
0.064,4.283,55099,11.05,WI,0.001
0.085,,55101,12.48,WI,0.016
0.086,4.286,55101,12.48,WI,0.017
0.06,,55103,11.9,WI,0.006
0.058,4.031,55103,11.9,WI,0.005
0.084,,55105,12.22,WI,0.019
0.079,3.97,55105,12.22,WI,0.017
0.091,,55107,11.29,WI,0.005
0.086,4.049,55107,11.29,WI,0.004
0.069,,55111,11.92,WI,0.01
0.064,3.832,55111,11.92,WI,0.01
0.098,,55113,11.16,WI,0.004
0.1,4.101,55113,11.16,WI,0.003
0.077,,55115,11.18,WI,0.006
0.074,3.73,55115,11.18,WI,0.006
0.066,,55117,11.76,WI,0.018
0.06,3.758,55117,11.76,WI,0.018
0.053,,55109,11.94,WI,0.007
0.048,3.596,55109,11.94,WI,0.006
0.078,,55119,11.27,WI,0.005
0.071,4.077,55119,11.27,WI,0.005
0.054,,55121,11.82,WI,0.018
0.055,3.779,55121,11.82,WI,0.018
0.063,,55123,11.95,WI,0.009
0.061,4.1,55123,11.95,WI,0.01
0.095,,55125,10.71,WI,0.002
0.098,4.115,55125,10.71,WI,0.002
0.073,,55127,12.4,WI,0.021
0.07,4.048,55127,12.4,WI,0.021
0.08,,55129,11.33,WI,0.005
0.077,4.183,55129,11.33,WI,0.003
0.064,,55131,12.02,WI,0.007
0.061,3.527,55131,12.02,WI,0.007
0.06,,55133,12.26,WI,0.008
0.059,3.872,55133,12.26,WI,0.009
0.074,,55135,11.38,WI,0.008
0.072,3.579,55135,11.38,WI,0.008
0.081,,55137,11.62,WI,0.012
0.081,3.785,55137,11.62,WI,0.012
0.064,,55139,11.58,WI,0.007
0.062,4.04,55139,11.58,WI,0.008
0.072,,55141,11.55,WI,0.006
0.07,3.892,55141,11.55,WI,0.005
0.078,,54001,13.31,WV,0.002
0.064,4.356,54001,13.31,WV,0.002
0.07,,54003,12.96,WV,0.008
0.06,4.289,54003,12.96,WV,0.008
0.109,,54005,13.07,WV,0.001
